
1.e4d5 (925 1005 10 1000 407 -16000) ,2.e6d5 (-1005 -925 9 2147483647 -718 -16000) ,3.a3e7 (925 1005 8 2147483647 614 -16000) ,4.f6f5 (-1005 -925 8 2147483647 -717 -16000) ,5.e7h4 (925 1005 7 2147483647 718 -16000) ,6.e5e4 (-1005 -925 6 2147483647 -706 -16000) ,7.d3e4 (925 1005 5 2147483647 702 -16000) ,8.f5e4 (-1005 -925 4 2147483647 -809 -16000) ,9.g7g4 (925 1005 4 2147483647 716 -16000) ,10.e4d3 (-1005 -925 4 2147483647 -789 -16000) ,11.h4g3 (925 1005 3 2147483647 800 -16000) ,12.d5d4 (-1005 -925 2 2147483647 -974 -16000) 
,,,,,,7.c5a3 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.c5b6 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.c5d6 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.c5a7 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.c5b4 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 103 213) 
,,,,,,7.Futility pruning
,,,,,,7.All:213
,,,,,6.Cut
,,,,5.c5d6 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.g7g8 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.b1a1 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.b1c1 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.b1a2 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.b1b2 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.c5a7 (973 974 6 0 632 960) 
,,,,5.Futility pruning
,,,,5.All:960
,,,4.Cut
,,3.a3d6 (973 1005 8 0 614 973) ,4.e7d6 (-974 -973 7 2147483647 -632 -16000) ,5.g7h7 (973 974 6 2147483647 324 -16000) ,6.Node level futility pruning
,,,,5.g7g4 (973 974 6 2147483592 324 413) ,6.Node level futility pruning
,,,,5.g7g5 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7g6 (973 974 6 0 324 413) ,6.f6g6 (-974 -973 5 2147483647 -307 -16000) ,7.d3d4 (973 974 4 0 -198 -16000) ,8.Node level futility pruning
,,,,,,7.b1a1 (973 974 4 0 -198 -207) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 -198 -207) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 -198 -207) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 -198 -207) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 -198 -207) 
,,,,,,7.Futility pruning
,,,,,,7.All:-198
,,,,,6.Cut
,,,,5.g7a7 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7b7 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7c7 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7d7 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7e7 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7f7 (973 974 6 0 324 413) ,6.f6f7 (-974 -973 5 2147483647 -331 -16000) ,7.d3d4 (973 974 4 0 -196 -16000) ,8.Node level futility pruning
,,,,,,7.b1a1 (973 974 4 0 -196 -205) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 -196 -205) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 -196 -205) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 -196 -205) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 -196 -205) 
,,,,,,7.Futility pruning
,,,,,,7.All:-196
,,,,,6.Cut
,,,,5.d3d4 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.g7g8 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.b1a1 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.b1c1 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.b1a2 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.b1b2 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.b1c2 (973 974 6 0 324 413) 
,,,,5.Futility pruning
,,,,5.All:413
,,,4.Cut
,,3.d3d4 (973 1005 8 0 614 973) ,4.e5d4 (-974 -973 7 2147483647 -609 -16000) ,5.a3e7 (973 974 6 2147483647 528 -16000) ,6.f6f5 (-974 -973 6 2147483647 -645 -16000) ,7.TTUpper (973 974 5 754 646 -16000) 
,,,,,6.Cut
,,,,5.g7g4 (973 974 6 2147483592 528 754) ,6.f6f5 (-974 -973 5 2147483647 -606 -16000) ,7.a3e7 (973 974 4 2147483647 603 -16000) ,8.Node level futility pruning
,,,,,,7.g4g3 (973 974 4 2147483592 603 201) ,8.f5e6 (-974 -973 3 2147483647 -769 -16000) ,9.a3e7 (973 974 2 2147483647 771 -16000) ,10.e6e7 (-974 -973 1 2147483617 -893 -16000) 
,,,,,,,,9.g3g7 (973 974 2 2147483545 771 596) 
,,,,,,,,9.b1c2 (973 974 2 2147483541 771 596) 
,,,,,,,,9.a3c5 (973 974 2 2 771 596) 
,,,,,,,,9.a3b4 (973 974 2 0 771 596) 
,,,,,,,,9.a3d6 (973 974 2 0 771 596) 
,,,,,,,,9.d2d3 (973 974 2 0 771 596) 
,,,,,,,,9.g3b3 (973 974 2 0 771 596) 
,,,,,,,,9.g3c3 (973 974 2 0 771 596) 
,,,,,,,,9.g3d3 (973 974 2 0 771 596) 
,,,,,,,,9.g3e3 (973 974 2 0 771 596) ,10.d4e3 (-974 -973 1 2147483647 -781 -16000) 
,,,,,,,,9.g3f3 (973 974 2 0 771 596) 
,,,,,,,,9.g3h3 (973 974 2 0 771 596) 
,,,,,,,,9.g3g4 (973 974 2 0 771 596) 
,,,,,,,,9.g3g5 (973 974 2 0 771 596) 
,,,,,,,,9.g3g6 (973 974 2 0 771 596) ,10.h7g6 (-974 -973 1 2147483647 -781 -16000) 
,,,,,,,,9.a3c1 (973 974 2 0 771 596) 
,,,,,,,,9.g3g8 (973 974 2 0 771 596) 
,,,,,,,,9.b1a1 (973 974 2 0 771 596) 
,,,,,,,,9.b1c1 (973 974 2 0 771 596) 
,,,,,,,,9.b1a2 (973 974 2 0 771 596) 
,,,,,,,,9.b1b2 (973 974 2 0 771 596) 
,,,,,,,,9.a3b2 (973 974 2 0 771 596) 
,,,,,,,8.Cut
,,,,,,7.g4d4 (973 974 4 2147483592 603 771) ,8.f5e5 (-974 -973 1 2147483544 -695 -16000) 
,,,,,,,8.Cut
,,,,,,7.g4g7 (973 974 4 2147483542 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.a3c5 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.a3d6 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.d2d3 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.a3c1 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.a3b2 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.g4e4 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.g4f4 (973 974 4 0 603 771) ,8.f5f4 (-974 -973 3 2147483647 -611 -16000) 
,,,,,,,8.Cut
,,,,,,7.g4h4 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.g4g5 (973 974 4 0 603 771) ,8.f5g5 (-974 -973 3 2147483647 -607 -16000) 
,,,,,,,8.Cut
,,,,,,7.g4g6 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.a3b4 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.g4g8 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 603 771) 
,,,,,,7.Futility pruning
,,,,,,7.All:771
,,,,,6.Cut
,,,,5.g7e7 (973 974 6 2147483592 528 771) ,6.f6g6 (-974 -973 5 2147483647 -643 -16000) ,7.e7h7 (973 974 4 2147483647 650 -16000) ,8.g6h7 (-974 -973 1 2147483627 -736 -16000) 
,,,,,,,8.Cut
,,,,,,7.e7f7 (973 974 4 2147483541 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.a3b2 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.a3b4 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.a3c5 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.a3d6 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.e7e1 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.e7e2 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.e7e3 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.e7e4 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.e7e5 (973 974 4 0 650 222) 
,,,,,,7.Futility pruning
,,,,,,7.e7e6 (973 974 4 0 650 222) ,8.g6f5 (-974 -973 4 2147483647 -649 -16000) ,9.b1c2 (973 974 3 2147483647 641 -16000) 
,,,,,,,,9.a3c1 (973 974 3 0 641 666) 
,,,,,,,,9.a3b2 (973 974 3 0 641 666) 
,,,,,,,,9.a3b4 (973 974 3 0 641 666) 
,,,,,,,,9.a3c5 (973 974 3 0 641 666) 
,,,,,,,,9.a3d6 (973 974 3 0 641 666) 
,,,,,,,,9.a3e7 (973 974 3 0 641 666) 
,,,,,,,,9.a3f8 (973 974 3 0 641 666) 
,,,,,,,,9.e6e1 (973 974 3 0 641 666) 
,,,,,,,,9.e6e2 (973 974 3 0 641 666) 
,,,,,,,,9.e6e3 (973 974 3 0 641 666) 
,,,,,,,,9.e6e4 (973 974 3 0 641 666) 
,,,,,,,,9.e6e5 (973 974 3 0 641 666) ,10.f5e5 (-974 -973 2 2147483647 -633 -16000) 
,,,,,,,,9.e6a6 (973 974 3 0 641 666) 
,,,,,,,,9.e6b6 (973 974 3 0 641 666) 
,,,,,,,,9.e6c6 (973 974 3 0 641 666) 
,,,,,,,,9.e6d6 (973 974 3 0 641 666) 
,,,,,,,,9.e6f6 (973 974 3 0 641 666) ,10.f5f6 (-974 -973 2 2147483647 -636 -16000) 
,,,,,,,,9.e6g6 (973 974 3 0 641 666) 
,,,,,,,,9.e6e7 (973 974 3 0 641 666) 
,,,,,,,,9.e6e8 (973 974 3 0 641 666) 
,,,,,,,,9.b1a1 (973 974 3 0 641 666) 
,,,,,,,,9.b1c1 (973 974 3 0 641 666) 
,,,,,,,,9.b1a2 (973 974 3 0 641 666) 
,,,,,,,,9.b1b2 (973 974 3 0 641 666) 
,,,,,,,,9.d2d3 (973 974 3 0 641 666) 
,,,,,,,8.Cut
,,,,,,7.e7a7 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.e7b7 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.e7c7 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.e7d7 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.a3c1 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.e7g7 (973 974 4 0 650 666) ,8.g6h6 (-974 -973 4 2147483647 -642 -16000) ,9.g7g4 (973 974 3 2147483647 495 -16000) 
,,,,,,,,9.g7h7 (973 974 3 2147483592 495 569) ,10.h6h7 (-974 -973 2 2147483647 -590 -16000) 
,,,,,,,,9.a3b2 (973 974 3 0 495 569) 
,,,,,,,,9.a3b4 (973 974 3 0 495 569) 
,,,,,,,,9.a3c5 (973 974 3 0 495 569) 
,,,,,,,,9.a3d6 (973 974 3 0 495 569) 
,,,,,,,,9.a3e7 (973 974 3 0 495 569) 
,,,,,,,,9.a3f8 (973 974 3 0 495 569) 
,,,,,,,,9.d2d3 (973 974 3 0 495 569) 
,,,,,,,,9.g7g5 (973 974 3 0 495 569) 
,,,,,,,,9.g7g6 (973 974 3 0 495 569) ,10.h6g6 (-974 -973 2 2147483647 -487 -16000) 
,,,,,,,,9.g7a7 (973 974 3 0 495 569) 
,,,,,,,,9.g7b7 (973 974 3 0 495 569) 
,,,,,,,,9.g7c7 (973 974 3 0 495 569) 
,,,,,,,,9.g7d7 (973 974 3 0 495 569) 
,,,,,,,,9.g7e7 (973 974 3 0 495 569) 
,,,,,,,,9.g7f7 (973 974 3 0 495 569) 
,,,,,,,,9.a3c1 (973 974 3 0 495 569) 
,,,,,,,,9.g7g8 (973 974 3 0 495 569) 
,,,,,,,,9.b1a1 (973 974 3 0 495 569) 
,,,,,,,,9.b1c1 (973 974 3 0 495 569) 
,,,,,,,,9.b1a2 (973 974 3 0 495 569) 
,,,,,,,,9.b1b2 (973 974 3 0 495 569) 
,,,,,,,,9.b1c2 (973 974 3 0 495 569) 
,,,,,,,8.Cut
,,,,,,7.d2d3 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.e7e8 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 650 666) 
,,,,,,7.Futility pruning
,,,,,,7.All:666
,,,,,6.Cut
,,,,5.g7h7 (973 974 6 2147483592 528 771) ,6.f6g6 (-974 -973 5 2147483647 -618 -16000) ,7.a3e7 (973 974 4 2147483647 626 -16000) ,8.g6h7 (-974 -973 1 2147483627 -746 -16000) 
,,,,,,,8.Cut
,,,,,,7.h7e7 (973 974 4 2147483592 626 236) ,8.g6h6 (-974 -973 1 2147483597 -744 -16000) 
,,,,,,,8.Cut
,,,,,,7.h7f7 (973 974 4 2147483542 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.a3b4 (973 974 4 0 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.a3c5 (973 974 4 0 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.a3d6 (973 974 4 0 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.d2d3 (973 974 4 0 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.a3c1 (973 974 4 0 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.a3b2 (973 974 4 0 626 588) 
,,,,,,7.Futility pruning
,,,,,,7.h7g7 (973 974 4 0 626 588) ,8.g6h6 (-974 -973 4 2147483647 -627 -16000) ,9.a3e7 (973 974 3 2147483647 472 -16000) 
,,,,,,,,9.g7g4 (973 974 3 2147483592 472 593) 
,,,,,,,,9.g7e7 (973 974 3 2147483592 472 593) 
,,,,,,,,9.a3b4 (973 974 3 0 472 593) 
,,,,,,,,9.a3c5 (973 974 3 0 472 593) 
,,,,,,,,9.a3d6 (973 974 3 0 472 593) 
,,,,,,,,9.d2d3 (973 974 3 0 472 593) 
,,,,,,,,9.a3c1 (973 974 3 0 472 593) 
,,,,,,,,9.g7g5 (973 974 3 0 472 593) 
,,,,,,,,9.g7g6 (973 974 3 0 472 593) ,10.h6g6 (-974 -973 2 2147483647 -465 -16000) 
,,,,,,,,9.a3b2 (973 974 3 0 472 593) 
,,,,,,,,9.g7f7 (973 974 3 0 472 593) 
,,,,,,,,9.g7h7 (973 974 3 0 472 593) ,10.h6h7 (-974 -973 2 2147483647 -478 -16000) 
,,,,,,,,9.g7g8 (973 974 3 0 472 593) 
,,,,,,,,9.b1a1 (973 974 3 0 472 593) 
,,,,,,,,9.b1c1 (973 974 3 0 472 593) 
,,,,,,,,9.b1a2 (973 974 3 0 472 593) 
,,,,,,,,9.b1b2 (973 974 3 0 472 593) 
,,,,,,,,9.b1c2 (973 974 3 0 472 593) 
,,,,,,,8.Cut
,,,,,,7.h7h8 (973 974 4 0 626 593) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 626 593) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 626 593) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 626 593) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 626 593) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 626 593) 
,,,,,,7.Futility pruning
,,,,,,7.All:626
,,,,,6.Cut
,,,,5.b1c2 (973 974 6 2147483544 528 771) 
,,,,5.Futility pruning
,,,,5.a3d6 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.d2d3 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.a3c1 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.g7g5 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.g7g6 (973 974 6 0 528 771) ,6.f6g6 (-974 -973 5 2147483647 -517 -16000) ,7.a3e7 (973 974 4 2147483647 -4 -16000) ,8.Node level futility pruning
,,,,,,7.a3c1 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.a3b2 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.a3b4 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.a3c5 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.a3d6 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.d2d3 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 -4 116) 
,,,,,,7.Futility pruning
,,,,,,7.All:116
,,,,,6.Cut
,,,,5.a3b2 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.g7f7 (973 974 6 0 528 771) ,6.f6f7 (-974 -973 5 2147483647 -537 -16000) ,7.a3e7 (973 974 4 2147483647 -2 -16000) ,8.Node level futility pruning
,,,,,,7.a3c5 (973 974 4 2147483543 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.a3b2 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.a3b4 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.a3c1 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.a3d6 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.d2d3 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 -2 118) 
,,,,,,7.Futility pruning
,,,,,,7.All:118
,,,,,6.Cut
,,,,5.a3b4 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.g7g8 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.b1a1 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.b1c1 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.b1a2 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.b1b2 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.a3c5 (973 974 6 0 528 771) 
,,,,5.Futility pruning
,,,,5.All:771
,,,4.Cut
,,3.a3c1 (973 1005 8 0 614 973) ,4.d5d4 (-974 -973 7 2147483647 -596 -16000) ,5.g7g4 (973 974 6 2147483647 591 -16000) ,6.f6f5 (-974 -973 5 2147483647 -669 -16000) ,7.g4g3 (973 974 4 2147483647 666 -16000) ,8.f5e6 (-974 -973 3 2147483647 -832 -16000) ,9.b1c2 (973 974 2 2147483647 834 -16000) 
,,,,,,,,9.g3g7 (973 974 2 2147483545 834 859) 
,,,,,,,,9.g3e3 (973 974 2 0 834 859) 
,,,,,,,,9.g3f3 (973 974 2 0 834 859) 
,,,,,,,,9.g3h3 (973 974 2 0 834 859) 
,,,,,,,,9.g3g4 (973 974 2 0 834 859) 
,,,,,,,,9.g3g5 (973 974 2 0 834 859) 
,,,,,,,,9.g3g6 (973 974 2 0 834 859) ,10.h7g6 (-974 -973 1 2147483647 -844 -16000) 
,,,,,,,,9.c1a3 (973 974 2 0 834 859) 
,,,,,,,,9.g3g8 (973 974 2 0 834 859) 
,,,,,,,,9.b1a1 (973 974 2 0 834 859) 
,,,,,,,,9.b1a2 (973 974 2 0 834 859) 
,,,,,,,,9.b1b2 (973 974 2 0 834 859) 
,,,,,,,,9.c1b2 (973 974 2 0 834 859) 
,,,,,,,8.Cut
,,,,,,7.g4d4 (973 974 4 2147483592 666 859) 
,,,,,,7.g4g7 (973 974 4 2147483542 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.c1a3 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.g4e4 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.g4f4 (973 974 4 0 666 859) ,8.f5f4 (-974 -973 3 2147483647 -674 -16000) 
,,,,,,,8.Cut
,,,,,,7.g4h4 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.g4g5 (973 974 4 0 666 859) ,8.f5g5 (-974 -973 3 2147483647 -670 -16000) 
,,,,,,,8.Cut
,,,,,,7.g4g6 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.c1b2 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.g4g8 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 666 859) 
,,,,,,7.Futility pruning
,,,,,,7.All:859
,,,,,6.Cut
,,,,5.g7e7 (973 974 6 2147483592 591 859) ,6.TTLower (-974 -973 1 -191 -691 -16000) 
,,,,5.g7h7 (973 974 6 2147483592 591 859) ,6.e5e4 (-974 -973 5 2147483647 -681 -16000) ,7.d3e4 (973 974 4 2147483647 673 -16000) ,8.e7e5 (-974 -973 3 2147483647 -767 -16000) ,9.b1c2 (973 974 2 2147483647 784 -16000) 
,,,,,,,,9.h7f7 (973 974 2 2147483546 784 809) ,10.f6f7 (-974 -973 1 2147483647 -797 -16000) 
,,,,,,,,9.c1a3 (973 974 2 0 784 809) 
,,,,,,,,9.h7a7 (973 974 2 0 784 809) 
,,,,,,,,9.h7b7 (973 974 2 0 784 809) 
,,,,,,,,9.h7c7 (973 974 2 0 784 809) 
,,,,,,,,9.h7d7 (973 974 2 0 784 809) 
,,,,,,,,9.h7e7 (973 974 2 0 784 809) 
,,,,,,,,9.c1b2 (973 974 2 0 784 809) 
,,,,,,,,9.h7g7 (973 974 2 0 784 809) 
,,,,,,,,9.h7h8 (973 974 2 0 784 809) 
,,,,,,,,9.b1a1 (973 974 2 0 784 809) 
,,,,,,,,9.b1a2 (973 974 2 0 784 809) 
,,,,,,,,9.b1b2 (973 974 2 0 784 809) 
,,,,,,,,9.d2d3 (973 974 2 0 784 809) 
,,,,,,,8.Cut
,,,,,,7.h7e7 (973 974 4 2147483592 673 809) 
,,,,,,7.h7f7 (973 974 4 2147483543 673 809) ,8.f6f7 (-974 -973 3 2147483647 -685 -16000) 
,,,,,,,8.Cut
,,,,,,7.c1b2 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.c1a3 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.h7g7 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.h7h8 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 673 809) 
,,,,,,7.Futility pruning
,,,,,,7.All:809
,,,,,6.Cut
,,,,5.b1c2 (973 974 6 2147483544 591 859) 
,,,,5.Futility pruning
,,,,5.g7g6 (973 974 6 0 591 859) ,6.f6g6 (-974 -973 5 2147483647 -580 -16000) ,7.c1b2 (973 974 4 2147483647 60 -16000) ,8.Node level futility pruning
,,,,,,7.c1a3 (973 974 4 0 60 65) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 60 65) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 60 65) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 60 65) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 60 65) 
,,,,,,7.Futility pruning
,,,,,,7.All:65
,,,,,6.Cut
,,,,5.c1a3 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.g7f7 (973 974 6 0 591 859) ,6.f6f7 (-974 -973 5 2147483647 -600 -16000) ,7.c1b2 (973 974 4 2147483647 62 -16000) ,8.Node level futility pruning
,,,,,,7.c1a3 (973 974 4 0 62 67) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 4 0 62 67) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 4 0 62 67) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 4 0 62 67) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 4 0 62 67) 
,,,,,,7.Futility pruning
,,,,,,7.All:67
,,,,,6.Cut
,,,,5.c1b2 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.g7g8 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.b1a1 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.b1a2 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.b1b2 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.g7g5 (973 974 6 0 591 859) 
,,,,5.Futility pruning
,,,,5.All:859
,,,4.Cut
