
,,,,,,,,9.b1a1 (1019 1020 4 0 64 211) 
,,,,,,,,9.b1c1 (1019 1020 4 0 64 211) 
,,,,,,,,9.b1a2 (1019 1020 4 0 64 211) 
,,,,,,,,9.b1c2 (1019 1020 4 0 64 211) 
,,,,,,,8.Cut
,,,,,,7.c1a3 (1019 1020 8 0 62 211) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (1019 1020 8 0 62 211) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (1019 1020 8 0 62 211) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (1019 1020 8 0 62 211) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (1019 1020 8 0 62 211) 
,,,,,,7.Futility pruning
,,,,,,7.All:211
,,,,,6.Cut
,,,,5.g7g8 (1019 1020 10 42 591 989) ,6.e5e4 (-1020 -1019 7 2147483647 -593 -16000) ,7.d3e4 (1019 1020 6 2147483647 585 -16000) ,8.e7e5 (-1020 -1019 3 2147483544 -680 -16000) ,9.g8g4 (1019 1020 2 2147483592 692 -16000) 
,,,,,,,,9.d2d3 (1019 1020 2 1 692 766) 
,,,,,,,,9.c1a3 (1019 1020 2 0 692 766) 
,,,,,,,,9.c1b2 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8g5 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8g6 (1019 1020 2 0 692 766) ,10.f6g6 (-1020 -1019 1 2147483627 -678 -16000) 
,,,,,,,,9.g8g7 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8a8 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8b8 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8c8 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8d8 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8e8 (1019 1020 2 0 692 766) 
,,,,,,,,9.g8f8 (1019 1020 2 0 692 766) ,10.f6g5 (-1020 -1019 2 2147483544 -702 -16000) 
,,,,,,,,9.g8h8 (1019 1020 2 0 692 766) 
,,,,,,,,9.b1a1 (1019 1020 2 0 692 766) 
,,,,,,,,9.b1a2 (1019 1020 2 0 692 766) 
,,,,,,,,9.b1b2 (1019 1020 2 0 692 766) 
,,,,,,,,9.b1c2 (1019 1020 2 0 692 766) 
,,,,,,,8.Cut
,,,,,,7.g8g4 (1019 1020 6 2147483592 585 766) ,8.e4d3 (-1020 -1019 3 2147483595 -659 -16000) ,9.g4g3 (1019 1020 2 2147483592 525 -16000) 
,,,,,,,,9.g4d4 (1019 1020 2 2147483592 525 691) 
,,,,,,,,9.g4g7 (1019 1020 2 2147483541 525 691) 
,,,,,,,,9.c1b2 (1019 1020 2 50 525 691) 
,,,,,,,,9.g4e4 (1019 1020 2 0 525 691) 
,,,,,,,,9.g4f4 (1019 1020 2 0 525 691) ,10.f6g5 (-1020 -1019 2 2147483544 -532 -16000) 
,,,,,,,,9.g4h4 (1019 1020 2 0 525 691) 
,,,,,,,,9.g4g5 (1019 1020 2 0 525 691) 
,,,,,,,,9.g4g6 (1019 1020 2 0 525 691) ,10.f6g6 (-1020 -1019 1 2147483627 -533 -16000) 
,,,,,,,,9.c1a3 (1019 1020 2 0 525 691) 
,,,,,,,,9.g4g8 (1019 1020 2 0 525 691) 
,,,,,,,,9.b1a1 (1019 1020 2 0 525 691) 
,,,,,,,,9.b1a2 (1019 1020 2 0 525 691) 
,,,,,,,,9.b1b2 (1019 1020 2 0 525 691) 
,,,,,,,8.Cut
,,,,,,7.g8c8 (1019 1020 6 2147483542 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8g7 (1019 1020 6 51 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8f8 (1019 1020 6 1 585 766) ,8.f6g5 (-1020 -1019 6 2147483647 -594 -16000) ,9.d3e4 (1019 1020 5 2147483647 603 -16000) ,10.g5h6 (-1020 -1019 2 2147483597 -698 -16000) 
,,,,,,,,9.c1b2 (1019 1020 5 0 603 549) 
,,,,,,,,9.c1a3 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8f1 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8f2 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8f3 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8f4 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8f5 (1019 1020 5 0 603 549) ,10.g5f5 (-1020 -1019 4 2147483647 -594 -16000) ,11.d3e4 (1019 1020 3 2147483647 40 -16000) ,12.f5e4 (-1020 -1019 2 2147483647 -128 -16000) 
,,,,,,,,,,11.c1b2 (1019 1020 3 0 40 37) 
,,,,,,,,,,11.c1a3 (1019 1020 3 0 40 37) 
,,,,,,,,,,11.b1a1 (1019 1020 3 0 40 37) 
,,,,,,,,,,11.b1a2 (1019 1020 3 0 40 37) 
,,,,,,,,,,11.b1b2 (1019 1020 3 0 40 37) 
,,,,,,,,,,11.b1c2 (1019 1020 3 0 40 37) 
,,,,,,,,9.f8f6 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8f7 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8a8 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8b8 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8c8 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8d8 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8e8 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8g8 (1019 1020 5 0 603 549) 
,,,,,,,,9.f8h8 (1019 1020 5 0 603 549) 
,,,,,,,,9.b1a1 (1019 1020 5 0 603 549) 
,,,,,,,,9.b1a2 (1019 1020 5 0 603 549) 
,,,,,,,,9.b1b2 (1019 1020 5 0 603 549) 
,,,,,,,,9.b1c2 (1019 1020 5 0 603 549) 
,,,,,,,8.Cut
,,,,,,7.g8g6 (1019 1020 6 0 585 766) ,8.f6g6 (-1020 -1019 5 2147483647 -570 -16000) ,9.d3e4 (1019 1020 4 2147483647 54 -16000) 
,,,,,,,,9.c1b2 (1019 1020 4 0 54 142) 
,,,,,,,,9.c1a3 (1019 1020 4 0 54 142) 
,,,,,,,,9.b1a1 (1019 1020 4 0 54 142) 
,,,,,,,,9.b1a2 (1019 1020 4 0 54 142) 
,,,,,,,,9.b1b2 (1019 1020 4 0 54 142) 
,,,,,,,,9.b1c2 (1019 1020 4 0 54 142) 
,,,,,,,8.Cut
,,,,,,7.c1b2 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8a8 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8b8 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.c1a3 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8d8 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8e8 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8g5 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.g8h8 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (1019 1020 6 0 585 766) 
,,,,,,7.Futility pruning
,,,,,,7.All:766
,,,,,6.Cut
,,,,5.c1a3 (1019 1020 10 0 591 989) ,6.TTLower (-1020 -1019 6 -940 -605 -16000) 
,,,,5.g7g5 (1019 1020 10 0 591 989) ,6.Node level futility pruning
,,,,5.c1b2 (1019 1020 10 0 591 989) ,6.f6e6 (-1020 -1019 6 2147483647 -598 -16000) ,7.b2d4 (1019 1020 5 2147483647 596 -16000) ,8.e5d4 (-1020 -1019 2 2147483615 -741 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (1019 1020 5 2147483592 596 372) ,8.e6d6 (-1020 -1019 2 2147483542 -674 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7e7 (1019 1020 5 2147483592 596 689) ,8.e6e7 (-1020 -1019 4 2147483647 -695 -16000) ,9.TTUpper (1019 1020 3 298 155 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7h7 (1019 1020 5 2147483592 596 689) ,8.e5e4 (-1020 -1019 2 2147483544 -686 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7f7 (1019 1020 5 2147483545 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b2c1 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.g7g5 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.g7g6 (1019 1020 5 0 596 689) ,8.h7g6 (-1020 -1019 4 2147483647 -585 -16000) ,9.b2d4 (1019 1020 3 2147483647 65 -16000) 
,,,,,,,,9.b2a1 (1019 1020 3 0 65 209) 
,,,,,,,,9.b2c1 (1019 1020 3 0 65 209) 
,,,,,,,,9.b2a3 (1019 1020 3 0 65 209) 
,,,,,,,,9.b2c3 (1019 1020 3 0 65 209) 
,,,,,,,,9.h6h7 (1019 1020 3 0 65 209) 
,,,,,,,,9.b1a1 (1019 1020 3 0 65 209) 
,,,,,,,,9.b1c1 (1019 1020 3 0 65 209) 
,,,,,,,,9.b1a2 (1019 1020 3 0 65 209) 
,,,,,,,,9.b1c2 (1019 1020 3 0 65 209) 
,,,,,,,8.Cut
,,,,,,7.b2a3 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b2a1 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b2c3 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.g7g8 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (1019 1020 5 0 596 689) 
,,,,,,7.Futility pruning
,,,,,,7.All:689
,,,,,6.Cut
,,,,5.g7g6 (1019 1020 10 0 591 989) ,6.f6g6 (-1020 -1019 9 2147483647 -580 -16000) ,7.c1b2 (1019 1020 8 2147483647 60 -16000) ,8.g6h6 (-1020 -1019 5 2147483597 -65 -16000) ,9.b2d4 (1019 1020 4 2147483594 -90 -16000) 
,,,,,,,,9.b2c1 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b2a3 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b2c3 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b2a1 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b1a1 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b1c1 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b1a2 (1019 1020 4 0 -90 53) 
,,,,,,,,9.b1c2 (1019 1020 4 0 -90 53) 
,,,,,,,8.Cut
,,,,,,7.c1a3 (1019 1020 8 0 60 53) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (1019 1020 8 0 60 53) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (1019 1020 8 0 60 53) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (1019 1020 8 0 60 53) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (1019 1020 8 0 60 53) 
,,,,,,7.Futility pruning
,,,,,,7.All:60
,,,,,6.Cut
,,,,5.b1a1 (1019 1020 10 0 591 989) ,6.e5e4 (-1020 -1019 6 2147483647 -566 -16000) ,7.d3e4 (1019 1020 5 2147483647 558 -16000) ,8.e7e5 (-1020 -1019 2 2147483544 -652 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (1019 1020 5 2147483592 558 669) ,8.e4d3 (-1020 -1019 2 2147483595 -636 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7e7 (1019 1020 5 2147483592 558 669) 
,,,,,,7.g7h7 (1019 1020 5 2147483592 558 669) ,8.e4d3 (-1020 -1019 2 2147483595 -648 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7f7 (1019 1020 5 2147483545 558 669) ,8.f6f7 (-1020 -1019 4 2147483647 -567 -16000) ,9.d3e4 (1019 1020 3 2147483647 35 -16000) 
,,,,,,,,9.c1b2 (1019 1020 3 0 35 123) 
,,,,,,,,9.c1a3 (1019 1020 3 0 35 123) 
,,,,,,,,9.a1b1 (1019 1020 3 0 35 123) 
,,,,,,,,9.a1a2 (1019 1020 3 0 35 123) 
,,,,,,,,9.a1b2 (1019 1020 3 0 35 123) 
,,,,,,,8.Cut
,,,,,,7.g7g6 (1019 1020 5 0 558 669) ,8.f6g6 (-1020 -1019 4 2147483647 -547 -16000) ,9.d3e4 (1019 1020 3 2147483647 33 -16000) 
,,,,,,,,9.c1b2 (1019 1020 3 0 33 121) 
,,,,,,,,9.c1a3 (1019 1020 3 0 33 121) 
,,,,,,,,9.a1b1 (1019 1020 3 0 33 121) 
,,,,,,,,9.a1a2 (1019 1020 3 0 33 121) 
,,,,,,,,9.a1b2 (1019 1020 3 0 33 121) 
,,,,,,,8.Cut
,,,,,,7.c1a3 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.g7g5 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.c1b2 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.g7g8 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.a1b1 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.a1a2 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.a1b2 (1019 1020 5 0 558 669) 
,,,,,,7.Futility pruning
,,,,,,7.All:669
,,,,,6.Cut
,,,,5.b1a2 (1019 1020 10 0 591 989) ,6.e5e4 (-1020 -1019 6 2147483647 -591 -16000) ,7.d3e4 (1019 1020 5 2147483647 583 -16000) ,8.e7e5 (-1020 -1019 2 2147483544 -677 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (1019 1020 5 2147483592 583 694) ,8.e4d3 (-1020 -1019 2 2147483595 -661 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7e7 (1019 1020 5 2147483592 583 694) 
,,,,,,7.g7h7 (1019 1020 5 2147483592 583 694) ,8.e4d3 (-1020 -1019 2 2147483595 -673 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7f7 (1019 1020 5 2147483545 583 694) ,8.f6f7 (-1020 -1019 4 2147483647 -592 -16000) ,9.d3e4 (1019 1020 3 2147483647 61 -16000) 
,,,,,,,,9.c1b2 (1019 1020 3 0 61 149) 
,,,,,,,,9.c1a3 (1019 1020 3 0 61 149) 
,,,,,,,,9.a2a1 (1019 1020 3 0 61 149) 
,,,,,,,,9.a2b1 (1019 1020 3 0 61 149) 
,,,,,,,,9.a2b2 (1019 1020 3 0 61 149) 
,,,,,,,,9.a2a3 (1019 1020 3 0 61 149) 
,,,,,,,,9.a2b3 (1019 1020 3 0 61 149) 
,,,,,,,8.Cut
,,,,,,7.g7g6 (1019 1020 5 0 583 694) ,8.f6g6 (-1020 -1019 4 2147483647 -572 -16000) ,9.d3e4 (1019 1020 3 2147483647 59 -16000) 
,,,,,,,,9.c1b2 (1019 1020 3 0 59 147) 
,,,,,,,,9.c1a3 (1019 1020 3 0 59 147) 
,,,,,,,,9.a2a1 (1019 1020 3 0 59 147) 
,,,,,,,,9.a2b1 (1019 1020 3 0 59 147) 
,,,,,,,,9.a2b2 (1019 1020 3 0 59 147) 
,,,,,,,,9.a2a3 (1019 1020 3 0 59 147) 
,,,,,,,,9.a2b3 (1019 1020 3 0 59 147) 
,,,,,,,8.Cut
,,,,,,7.c1a3 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.g7g5 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.c1b2 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.g7g8 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.a2a1 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.a2b1 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.a2b2 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.a2a3 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.a2b3 (1019 1020 5 0 583 694) 
,,,,,,7.Futility pruning
,,,,,,7.All:694
,,,,,6.Cut
,,,,5.b1b2 (1019 1020 10 0 591 989) ,6.e5e4 (-1020 -1019 6 2147483647 -584 -16000) ,7.d3e4 (1019 1020 5 2147483647 576 -16000) ,8.e7e5 (-1020 -1019 2 2147483544 -670 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (1019 1020 5 2147483592 576 687) ,8.e4d3 (-1020 -1019 2 2147483595 -653 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7e7 (1019 1020 5 2147483592 576 687) 
,,,,,,7.g7h7 (1019 1020 5 2147483592 576 687) ,8.e4d3 (-1020 -1019 2 2147483595 -666 -16000) 
,,,,,,,8.Cut
,,,,,,7.g7f7 (1019 1020 5 2147483545 576 687) ,8.f6f7 (-1020 -1019 4 2147483647 -584 -16000) ,9.d3e4 (1019 1020 3 2147483647 55 -16000) 
,,,,,,,,9.b2a1 (1019 1020 3 0 55 142) 
,,,,,,,,9.b2b1 (1019 1020 3 0 55 142) 
,,,,,,,,9.b2a2 (1019 1020 3 0 55 142) 
,,,,,,,,9.b2c2 (1019 1020 3 0 55 142) 
,,,,,,,,9.b2a3 (1019 1020 3 0 55 142) 
,,,,,,,,9.b2b3 (1019 1020 3 0 55 142) 
,,,,,,,8.Cut
,,,,,,7.g7g5 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.g7g6 (1019 1020 5 0 576 687) ,8.f6g6 (-1020 -1019 4 2147483647 -564 -16000) ,9.d3e4 (1019 1020 3 2147483647 52 -16000) 
,,,,,,,,9.b2a1 (1019 1020 3 0 52 140) 
,,,,,,,,9.b2b1 (1019 1020 3 0 52 140) 
,,,,,,,,9.b2a2 (1019 1020 3 0 52 140) 
,,,,,,,,9.b2c2 (1019 1020 3 0 52 140) 
,,,,,,,,9.b2a3 (1019 1020 3 0 52 140) 
,,,,,,,,9.b2b3 (1019 1020 3 0 52 140) 
,,,,,,,8.Cut
,,,,,,7.g7g8 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.b2a1 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.b2b1 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.b2a2 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.b2c2 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.b2a3 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.b2b3 (1019 1020 5 0 576 687) 
,,,,,,7.Futility pruning
,,,,,,7.All:687
,,,,,6.Cut
,,,,5.b1c2 (1019 1020 10 0 591 989) ,6.TTLower (-1020 -1019 6 -817 -616 -16000) 
,,,,5.All:989
,,,4.Cut
,,3.g7g5 (1019 1052 12 0 614 1019) ,4.f6g5 (-1020 -1019 11 2147483647 -600 -16000) ,5.a3e7 (1019 1020 10 2147483647 86 -16000) ,6.g5h6 (-1020 -1019 10 2147483647 -194 -16000) ,7.e7h4 (1019 1020 9 2147483647 40 -16000) ,8.e5e4 (-1020 -1019 8 2147483647 -25 -16000) ,9.d3e4 (1019 1020 7 2147483647 21 -16000) 
,,,,,,,,9.h4g3 (1019 1020 7 2147483594 21 120) 
,,,,,,,,9.d3d4 (1019 1020 7 25 21 189) 
,,,,,,,,9.h4g5 (1019 1020 7 0 21 189) ,10.TTLower (-1020 -1019 6 207 -33 -16000) 
,,,,,,,,9.h4f6 (1019 1020 7 0 21 189) 
,,,,,,,,9.h4e7 (1019 1020 7 0 21 189) 
,,,,,,,,9.h4d8 (1019 1020 7 0 21 189) 
,,,,,,,,9.b1a1 (1019 1020 7 0 21 189) 
,,,,,,,,9.b1c1 (1019 1020 7 0 21 189) 
,,,,,,,,9.b1a2 (1019 1020 7 0 21 189) 
,,,,,,,,9.b1b2 (1019 1020 7 0 21 189) 
,,,,,,,,9.b1c2 (1019 1020 7 0 21 189) 
,,,,,,,8.Cut
,,,,,,7.e7c5 (1019 1020 9 1 40 189) ,8.Node level futility pruning
,,,,,,7.e7b4 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.d3d4 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.e7a3 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.e7g5 (1019 1020 9 0 40 189) ,8.h6g5 (-1020 -1019 8 2147483647 -38 -16000) ,9.d3d4 (1019 1020 7 2147483647 -295 -16000) 
,,,,,,,,9.b1a1 (1019 1020 7 0 -295 -304) 
,,,,,,,,9.b1c1 (1019 1020 7 0 -295 -304) 
,,,,,,,,9.b1a2 (1019 1020 7 0 -295 -304) 
,,,,,,,,9.b1b2 (1019 1020 7 0 -295 -304) 
,,,,,,,,9.b1c2 (1019 1020 7 0 -295 -304) 
,,,,,,,8.Cut
,,,,,,7.e7d6 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.e7f6 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.e7d8 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.e7f8 (1019 1020 9 0 40 189) ,8.h6g6 (-1020 -1019 9 2147483647 -26 -16000) ,9.d3d4 (1019 1020 8 2147483647 12 -16000) ,10.e5d4 (-1020 -1019 5 2147483595 -4 -16000) ,11.d2d3 (1019 1020 4 0 -67 -16000) 
,,,,,,,,,,11.f8a3 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.f8b4 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.f8c5 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.f8d6 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.f8h6 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.f8e7 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.f8g7 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.b1a1 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.b1c1 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.b1a2 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.b1b2 (1019 1020 4 0 -67 -79) 
,,,,,,,,,,11.b1c2 (1019 1020 4 0 -67 -79) 
,,,,,,,,9.f8a3 (1019 1020 8 0 12 -67) 
,,,,,,,,9.f8b4 (1019 1020 8 0 12 -67) 
,,,,,,,,9.f8c5 (1019 1020 8 0 12 -67) 
,,,,,,,,9.f8d6 (1019 1020 8 0 12 -67) 
,,,,,,,,9.f8h6 (1019 1020 8 0 12 -67) 
,,,,,,,,9.f8e7 (1019 1020 8 0 12 -67) 
,,,,,,,,9.f8g7 (1019 1020 8 0 12 -67) 
,,,,,,,,9.b1a1 (1019 1020 8 0 12 -67) 
,,,,,,,,9.b1c1 (1019 1020 8 0 12 -67) 
,,,,,,,,9.b1a2 (1019 1020 8 0 12 -67) 
,,,,,,,,9.b1b2 (1019 1020 8 0 12 -67) 
,,,,,,,,9.b1c2 (1019 1020 8 0 12 -67) 
,,,,,,,8.Cut
,,,,,,7.b1a1 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.b1c1 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.b1a2 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.b1b2 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.b1c2 (1019 1020 9 0 40 189) ,8.Node level futility pruning
,,,,,,7.All:189
,,,,,6.Cut
,,,,5.a3c1 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.a3b2 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.a3b4 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.a3c5 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.a3d6 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.d3d4 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.b1a1 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.b1c1 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.b1a2 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.b1b2 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.b1c2 (1019 1020 10 0 86 189) ,6.Node level futility pruning
,,,,5.All:189
,,,4.Cut
,,3.g7g6 (1019 1052 12 0 614 1019) ,4.f6g6 (-1020 -1019 11 2147483647 -603 -16000) ,5.a3e7 (1019 1020 10 2147483647 87 -16000) ,6.g6h6 (-1020 -1019 9 2147483647 -196 -16000) ,7.TTUpper (1019 1020 8 189 40 -16000) 
,,,,,6.Cut
,,,,5.a3c1 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.a3b2 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.a3b4 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.a3c5 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.a3d6 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.d3d4 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.b1a1 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.b1c1 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.b1a2 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.b1b2 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.b1c2 (1019 1020 10 0 87 189) ,6.Node level futility pruning
,,,,5.All:189
,,,4.Cut
,,3.a3b2 (1019 1052 12 0 614 1019) ,4.d5d4 (-1020 -1019 11 2147483647 -608 -16000) ,5.b2d4 (1019 1020 10 2147483647 600 -16000) ,6.TTLower (-1020 -1019 9 -642 -745 -16000) 
,,,,5.g7g4 (1019 1020 10 2147483592 600 642) ,6.f6f5 (-1020 -1019 9 2147483647 -678 -16000) ,7.b2d4 (1019 1020 8 2147483647 675 -16000) ,8.TTLower (-1020 -1019 7 -366 -821 -16000) 
,,,,,,7.g4g3 (1019 1020 8 2147483592 675 366) ,8.f5e6 (-1020 -1019 7 2147483647 -841 -16000) ,9.b2d4 (1019 1020 6 2147483647 843 -16000) ,10.e5d4 (-1020 -1019 5 2147483647 -990 -16000) ,11.g3g7 (1019 1020 4 2147483647 625 -16000) 
,,,,,,,,,,11.g3g8 (1019 1020 4 42 625 642) 
,,,,,,,,,,11.g3h3 (1019 1020 4 0 625 642) 
,,,,,,,,,,11.g3g4 (1019 1020 4 0 625 642) 
,,,,,,,,,,11.g3g5 (1019 1020 4 0 625 642) 
,,,,,,,,,,11.g3g6 (1019 1020 4 0 625 642) ,12.h7g6 (-1020 -1019 3 2147483647 -631 -16000) 
,,,,,,,,,,11.g3e3 (1019 1020 4 0 625 642) ,12.d4e3 (-1020 -1019 3 2147483647 -634 -16000) 
,,,,,,,,,,11.g3f3 (1019 1020 4 0 625 642) 
